
   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   300  4197  1197   126     5   -15    79 -9999    -6
   280  3176  1214   140     5    -1    84 -9999    -9
   260  2478  1256   150     4     5    81 -9999   -10
   240  2035  1181   150     4     4    70 -9999    -8
   220  1741  1090   151     4    -3    58 -9999    -5
   200  1492   986   151     5   -11    44 -9999     0
   180  1671   892   147     4   -14    40 -9999     0
   160  1825   843   145     4   -15    37 -9999     2
   140  1794   819   145     3   -17    34 -9999     0
   120  1742   771   144     3   -19    32 -9999    -2
   100  1656   736   142     3   -23    33 -9999    -4
    80  1334   707   142     3   -25    33 -9999    -5
    60   848   665   140     4   -28    35 -9999    -5
    40   635   588   139     4   -27    34 -9999    -7
    20   493   481   137     4   -26    33     0    -9
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2188   88.4    0.7  163.8   48.4   996.2   27.2   30.9                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     2    40   509   662   951     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     2     0     0  5202  5102  5102     0    78   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    59    89     0    52 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  8883  1336   155     4   -43    48 -9999    10
   300  3904  1296   155     4   -29    48 -9999    -4
   280  2474  1259   156     4   -29    51 -9999    -8
   260  1909  1224   156     4   -28    49 -9999   -10
   240  2029  1218   153     4   -28    43 -9999    -5
   220  1769  1199   156     4   -27    39 -9999    -1
   200  1391  1153   159     4   -25    36 -9999     1
   180  1674   964   153     4   -23    37 -9999     1
   160  1901   859   149     4   -22    38 -9999     2
   140  1767   801   146     3   -23    34 -9999     0
   120  1645   750   143     3   -25    32 -9999    -3
   100  1543   710   141     3   -28    34 -9999    -5
    80  1227   683   140     4   -30    36 -9999    -6
    60   761   662   139     4   -32    38 -9999    -6
    40   588   594   138     4   -28    37 -9999    -8
    20   490   485   135     5   -22    35     0    -9
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2189   88.4    0.7  163.8   48.5   996.1   27.2   31.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     2    50   448   535  1039     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     0     0  5202  5102  5001     0    78   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    69    59    89     0    52 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340  9049  1270   151     3   -58    65 -9999     6
   320  6234  1262   152     3   -39    63 -9999     0
   300  4099  1165   151     3   -29    60 -9999    -5
   280  3217  1229   155     3   -35    58 -9999    -7
   260  2523  1324   157     4   -39    56 -9999    -9
   240  1978  1314   155     4   -42    54 -9999    -7
   220  1637  1295   157     4   -38    52 -9999    -5
   200  1359  1245   161     4   -32    49 -9999    -2
   180  1731  1080   158     4   -25    46 -9999     0
   160  2025   936   154     3   -20    42 -9999     2
   140  1858   818   150     3   -19    40 -9999    -1
   120  1701   766   145     3   -20    39 -9999    -4
   100  1558   724   142     3   -23    42 -9999    -6
    80  1228   692   141     4   -25    43 -9999    -7
    60   767   677   139     4   -28    44 -9999    -7
    40   603   610   137     4   -23    44 -9999    -8
    20   517   491   133     4   -16    42     0    -9
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2188   88.4    0.7  163.9   48.4   996.0   27.1   31.2                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     3     0   425   587  1215     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     0     0  5202  5102  5102     0    85   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    69    79     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320 12283  1183   165     4   -34    42 -9999    23
   300  8696  1177   166     4   -32    42 -9999    12
   280  3856  1183   165     3   -41    44 -9999    -3
   260  1731  1189   164     3   -46    46 -9999   -10
   240  1762  1199   162     3   -49    49 -9999    -7
   220  1716  1202   161     3   -45    46 -9999    -3
   200  1646  1176   160     4   -37    41 -9999     2
   180  2078  1057   158     3   -32    39 -9999     5
   160  2398   944   155     3   -28    37 -9999     7
   140  2121   838   151     3   -25    35 -9999     2
   120  1884   774   147     3   -23    35 -9999    -2
   100  1713   727   143     3   -24    37 -9999    -5
    80  1344   696   142     4   -25    39 -9999    -6
    60   837   669   139     5   -26    41 -9999    -6
    40   658   602   137     5   -22    40 -9999    -7
    20   565   497   132     5   -17    38     0    -8
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7847    2.2189   88.4    0.7  163.6   48.4   996.0   27.1   31.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     3    10   406   604  1235     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     1     0  5202  5102  5102     0    85   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    69    69    89     0    52 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   300 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   280  2413  1066   162     4   -34    57 -9999    -9
   260  2138  1053   158     4   -36    59 -9999   -10
   240  1660  1024   158     4   -39    66 -9999    -9
   220  1550  1002   156     4   -38    58 -9999    -6
   200  1555   981   154     3   -35    44 -9999     0
   180  2041   955   153     3   -29    38 -9999     5
   160  2401   914   151     3   -24    34 -9999     8
   140  2092   867   149     3   -22    32 -9999     3
   120  1871   830   147     3   -20    31 -9999    -1
   100  1790   795   145     4   -21    33 -9999    -3
    80  1442   760   144     4   -21    34 -9999    -4
    60   908   708   141     4   -20    36 -9999    -4
    40   727   633   138     4   -17    36 -9999    -6
    20   637   538   135     4   -15    34     0    -7
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2187   88.4    0.8  163.6   48.3   996.0   27.0   31.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     3    20   486   665  1299     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5202  5102  5102     0    85   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    79    89     0    52 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320 12602  1306   166     4   -41    63 -9999    15
   300  9302  1250   165     4   -35    66 -9999     6
   280  4311  1191   165     4   -31    69 -9999    -5
   260  2059  1132   164     4   -30    67 -9999   -10
   240  1982  1088   161     4   -31    60 -9999    -7
   220  1789  1043   158     4   -30    47 -9999    -3
   200  1560  1002   155     3   -28    33 -9999     4
   180  2054   957   154     3   -27    29 -9999     9
   160  2428   899   152     3   -26    27 -9999    12
   140  2138   841   150     3   -24    24 -9999     7
   120  1911   809   148     4   -23    24 -9999     2
   100  1788   784   147     4   -23    30 -9999    -2
    80  1429   756   146     5   -22    34 -9999    -4
    60   904   701   143     5   -20    39 -9999    -5
    40   734   621   140     5   -19    36 -9999    -6
    20   655   524   137     5   -19    32     0    -6
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7847    2.2186   88.4    0.7  163.7   48.3   996.0   26.9   32.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     3    30   460   748  1216     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5202  5102  5101     0    87   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    89    69    79     0    52 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  6221  1326   160     5   -53    50 -9999     2
   300  2632  1265   160     5   -36    52 -9999    -8
   280  2262  1202   160     5   -28    55 -9999    -9
   260  2065  1138   159     5   -25    53 -9999   -10
   240  2005  1091   157     4   -26    47 -9999    -6
   220  1712  1035   154     4   -27    38 -9999    -1
   200  1347   986   153     4   -27    28 -9999     3
   180  1853   955   152     4   -29    27 -9999     7
   160  2238   909   151     3   -30    26 -9999    11
   140  1931   855   149     4   -26    26 -9999     4
   120  1714   805   147     4   -23    26 -9999     0
   100  1643   778   146     4   -21    28 -9999    -3
    80  1333   753   146     4   -21    28 -9999    -3
    60   856   701   144     4   -21    27 -9999    -3
    40   702   623   142     5   -20    27 -9999    -4
    20   631   524   140     5   -18    27     0    -6
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7847    2.2187   88.4    0.7  163.7   48.2   995.8   27.0   32.1                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     3    40   488   778  1379     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     0     0     0  5302  5102  5102     0    87   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    59    69     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  7091  1202   161     4   -79    31 -9999    12
   300  2949  1166   160     4   -54    31 -9999    -4
   280  2392  1130   159     4   -39    33 -9999    -6
   260  2121  1091   158     4   -33    32 -9999    -7
   240  2078  1053   157     3   -35    28 -9999    -2
   220  1839  1020   155     3   -33    25 -9999     4
   200  1540   989   153     4   -30    24 -9999     8
   180  2025   953   153     4   -30    25 -9999    11
   160  2381   904   152     3   -28    25 -9999    13
   140  2020   844   150     3   -22    21 -9999     8
   120  1734   784   147     3   -18    20 -9999     3
   100  1569   748   145     4   -19    23 -9999    -2
    80  1228   726   145     4   -19    26 -9999    -4
    60   764   672   143     4   -20    30 -9999    -5
    40   612   595   141     4   -21    29 -9999    -6
    20   540   499   139     4   -23    25     0    -6
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7847    2.2187   88.4    0.7  163.9   48.2   996.0   26.9   32.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     3    50   465   792  1473     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     1     0  5202  5102  5102     0    87   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    59    69     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  4847  1245   157     4   -45    37 -9999     1
   300  2791  1216   155     3   -26    36 -9999    -5
   280  2085  1191   153     3   -18    35 -9999    -8
   260  1751  1173   152     3   -16    34 -9999    -9
   240  1713  1207   156     3   -22    33 -9999    -5
   220  1598  1130   155     3   -24    34 -9999    -1
   200  1459  1013   152     3   -24    35 -9999     2
   180  2030   959   150     3   -24    28 -9999     9
   160  2443   905   148     3   -24    22 -9999    17
   140  2004   851   147     3   -20    20 -9999     9
   120  1668   783   144     3   -18    19 -9999     3
   100  1499   737   142     2   -18    19 -9999    -1
    80  1177   704   142     3   -18    20 -9999    -2
    60   747   674   141     3   -17    21 -9999    -2
    40   598   603   139     3   -21    21 -9999    -4
    20   521   495   135     3   -25    20     0    -5
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7844    2.2188   88.4    0.7  163.8   48.2   996.0   26.9   32.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     4     0   542   771  1533     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     1     0  5202  5202  5102     0    79   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    69    59    79     0    52 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   320  5648  1273   156     3   -41    32 -9999     6
   300  2951  1227   156     3   -29    32 -9999    -4
   280  2112  1200   154     3   -21    33 -9999    -7
   260  1711  1183   153     4   -20    34 -9999    -9
   240  1658  1206   158     4   -25    35 -9999    -6
   220  1582  1123   158     4   -25    36 -9999    -2
   200  1499  1002   155     3   -24    36 -9999     2
   180  2033   949   152     3   -23    29 -9999     8
   160  2421   895   150     3   -22    22 -9999    16
   140  2034   842   147     3   -19    20 -9999     9
   120  1709   784   144     3   -17    18 -9999     4
   100  1482   743   142     3   -16    16 -9999     1
    80  1151   708   142     3   -14    19 -9999    -2
    60   746   672   140     3   -10    27 -9999    -4
    40   560   598   138     4   -13    26 -9999    -6
    20   431   494   133     4   -20    22     0    -8
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2189   88.4    0.7  163.9   48.1   995.9   26.9   32.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     4    10   582   875  1433     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     2     1     0  5302  5202  5102     0    79   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    59    59    89     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340  2433  1491   163     4    -9    61 -9999    -9
   320  2132  1472   162     4   -15    59 -9999   -10
   300  1986  1564   162     4   -17    59 -9999   -10
   280  2129  1457   160     4   -14    63 -9999   -10
   260  2097  1293   157     4   -17    60 -9999   -10
   240  1928  1189   158     4   -24    53 -9999    -7
   220  1741  1086   156     3   -27    49 -9999    -3
   200  1549   997   153     3   -27    45 -9999     0
   180  2062   951   151     3   -25    36 -9999     5
   160  2431   903   149     3   -22    27 -9999    12
   140  2020   853   147     3   -20    20 -9999     9
   120  1684   802   144     3   -18    17 -9999     4
   100  1471   762   142     3   -15    18 -9999    -1
    80  1139   722   141     3   -14    21 -9999    -3
    60   722   673   139     3   -14    25 -9999    -4
    40   532   595   137     3   -13    23 -9999    -6
    20   400   494   133     4   -13    20     0    -8
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2190   88.4    0.7  163.8   48.2   995.8   26.9   32.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     4    20   729   877  1319     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     3     1     0     0  5302  5202  5102     0    79   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    49    69    89     0    52 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340  4908  1541   166     4   -22    59 -9999    -3
   320  3847  1455   165     4   -19    57 -9999    -5
   300  3191  1374   165     4   -18    57 -9999    -7
   280  3281  1295   163     4   -19    61 -9999    -7
   260  3129  1233   161     4   -22    58 -9999    -7
   240  2785  1213   160     4   -28    51 -9999    -3
   220  2406  1148   159     3   -32    43 -9999     2
   200  2016  1066   157     3   -34    35 -9999     8
   180  2228   997   153     3   -33    30 -9999    10
   160  2350   931   150     3   -30    27 -9999    11
   140  1958   864   147     3   -26    25 -9999     5
   120  1638   818   145     3   -23    25 -9999     0
   100  1435   780   143     3   -23    28 -9999    -4
    80  1108   743   142     3   -22    32 -9999    -6
    60   693   688   141     3   -21    36 -9999    -7
    40   534   606   139     4   -17    34 -9999    -8
    20   442   501   135     4   -12    30     0    -9
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.7   48.2   995.6   26.9   32.6                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     4    30   955   988  1296     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     3     1     0     0  5402  5202  5202     0    78   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    59    59    79     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380  5661  1455   177     6    -6    84 -9999    -4
   360  6261  1404   176     6   -10    81 -9999    -2
   340  6632  1356   176     6   -12    79 -9999    -2
   320  5313  1333   176     6    -3    77 -9999    -4
   300  4489  1414   176     6    -2    76 -9999    -6
   280  4577  1307   176     6   -16    81 -9999    -6
   260  4323  1168   175     5   -25    79 -9999    -6
   240  3797  1209   167     4   -31    71 -9999    -2
   220  3245  1161   162     4   -36    66 -9999     3
   200  2684  1081   158     4   -38    61 -9999     6
   180  2828  1028   155     4   -35    50 -9999     8
   160  2861   956   151     4   -31    39 -9999    10
   140  2263   878   147     3   -26    35 -9999     3
   120  1798   829   145     3   -25    32 -9999    -1
   100  1548   789   143     3   -28    30 -9999    -4
    80  1168   753   141     4   -30    31 -9999    -6
    60   695   694   140     3   -30    35 -9999    -7
    40   579   610   138     4   -26    34 -9999    -7
    20   556   508   133     4   -21    32     0    -8
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7847    2.2189   88.4    0.7  163.7   48.1   995.7   26.9   32.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     4    40  1090   989  1566     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     2     0     0  5402  5102  5102     0    78   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    69    69     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380  6133  1785   185     6     0    92 -9999    -4
   360  6807  1700   188     6    -2    92 -9999    -2
   340  7225  1598   185     6    -3    91 -9999    -2
   320  5742  1494   179     5     0    91 -9999    -4
   300  4949  1403   177     5    -2    90 -9999    -6
   280  5432  1308   175     6   -14    89 -9999    -5
   260  5251  1226   173     6   -22    85 -9999    -5
   240  4544  1186   172     6   -29    77 -9999     0
   220  3826  1102   167     5   -32    71 -9999     5
   200  3104  1019   161     3   -33    64 -9999     9
   180  3389   986   157     3   -32    53 -9999    11
   160  3519   939   153     4   -30    43 -9999    14
   140  2776   880   150     4   -27    41 -9999     5
   120  2177   830   147     4   -27    38 -9999     0
   100  1812   786   144     4   -28    33 -9999    -3
    80  1347   740   142     4   -29    33 -9999    -5
    60   810   686   140     3   -29    37 -9999    -6
    40   670   609   137     4   -25    37 -9999    -7
    20   633   518   132     4   -18    36     0    -7
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7846    2.2189   88.4    0.7  163.7   48.2   995.5   26.8   32.8                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     4    50  1245  1033  1716     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5302  5202  5202     0    78   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9    79    59    69     0    53 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 11102  1525   183     7   -27    75 -9999     8
   360  8786  1468   183     7   -30    79 -9999     3
   340  6733  1413   184     7   -32    82 -9999    -2
   320  6265  1353   184     7   -24    85 -9999    -3
   300  6049  1292   183     7   -19    88 -9999    -4
   280  6297  1233   184     6   -16    92 -9999    -3
   260  6009  1176   184     5   -19    89 -9999    -4
   240  5298  1126   174     5   -27    81 -9999     2
   220  4505  1066   168     5   -25    70 -9999     9
   200  3687  1005   164     4   -21    57 -9999    16
   180  4198   989   160     4   -25    48 -9999    19
   160  4491   952   157     4   -28    41 -9999    23
   140  3559   896   153     4   -26    40 -9999    11
   120  2777   824   149     3   -25    38 -9999     4
   100  2236   771   146     3   -26    34 -9999    -1
    80  1624   728   143     3   -26    33 -9999    -2
    60   963   675   140     4   -28    33 -9999    -3
    40   744   601   137     4   -24    34 -9999    -5
    20   639   513   131     4   -19    35     0    -7
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.8   48.1   995.7   26.8   33.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     5     0  1141   902  1965     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5302  5302  5302     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    69    59    59     0    55 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380  6386  1393   184     8   -59    89 -9999    -3
   360  6019  1305   184     8   -50    85 -9999    -3
   340  5947  1214   185     7   -42    83 -9999    -3
   320  6363  1129   186     7   -43    90 -9999    -3
   300  6503  1025   183     7   -38    90 -9999    -3
   280  6134  1105   186     6   -19    75 -9999    -2
   260  5764  1204   187     6   -14    71 -9999    -2
   240  5393  1111   176     6   -17    76 -9999     3
   220  4735  1070   170     5   -19    64   220    11
   200  3988  1034   167     4   -20    48   200    22
   180  5106   991   162     4   -24    45   180    29
   160  5861   948   159     3   -28    43   160    33
   140  4644   901   156     4   -31    34   140    23
   120  3561   838   151     4   -33    29   120    14
   100  2699   786   148     4   -34    30 -9999     4
    80  1896   741   146     4   -33    31 -9999     0
    60  1135   698   142     4   -31    35 -9999    -1
    40   819   629   138     4   -27    34 -9999    -4
    20   619   540   132     5   -23    32     0    -7
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   48.7845    2.2189   88.4    0.7  163.8   48.0   995.6   26.7   33.2                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
     0     6     5  2013     5    10  1188   906  2082     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     0     1     0  5402  5402  5202     0   116   902

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     9    59    79    69     0    54 11100

   ALT    CT SPEED   DIR S DIR     W    SW INVMI  DTDZ

   400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   340  7924  1537   180     8   -49    96 -9999    -1
   320  7861  1509   180     8   -46   103 -9999    -2
   300  7702  1611   180     8   -34   102 -9999    -2
   280  7362  1481   180     7    -5    88 -9999    -1
   260  6879  1285   181     6     8    77 -9999    -1
   240  6282  1182   178     5     8    66 -9999     8
   220  5484  1114   173     4     6    54   220    19
   200  4624  1073   167     3     2    43   200    32
