  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     0     0     0  6206  6002  6200    24 -9999  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
 -9999 -9999 -9999 -9999   116   116   116     0    64 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   150 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   120 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   110 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   100   594   808   286    28    84     2 -9999     8  -230    90
    90   648   784   283     4    70     5  -329    12  -210    97
    80   633   703   287    -7    76     9  -305    16  -229    82
    70   638   668   286   -20    85    20  -281    21  -177    92
    60   648   644   282   -33    92    15  -257    16  -180   115
    50   583   649   280   -42    89    16  -233    25  -192    86
    40   476   672   280   -68    65    15  -243    14  -202    67
    30   397   697   280   -81    52    11  -248    12  -215    56
    20   381   728   282   -66    66     2  -272    11  -215 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.2    0.2  347.5   23.4   955.3   12.4   55.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7985    11     9  2016    11    50   332   443   275     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     0     0     0  5603  5503  5600    24 -9999  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
 -9999 -9999 -9999 -9999   115   116   117     0    60 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   150  1166  1034   278   -34    89     0 -9999     2 -9999   290
   140   341   989   278   -32    90     3 -9999     1 -9999   281
   130   422   943   278   -24    97     0  -371     3  -334   250
   120   451   894   279   -29   103     2  -352     3  -313   337
   110   465   846   279   -28   103     5  -332     3  -293   221
   100   445   830   280   -24   101     2  -312     8  -272   102
    90   359   878   282   -23   100    13  -292    11  -251   166
    80   501   868   278     0    97     9  -335    19  -254   130
    70   551   845   274     4    99    23  -306    27  -280   127
    60   550   823   273   -11   104    28  -276    32  -290   151
    50   772   801   276   -25   108    23  -262    27  -285   117
    40  1473   787   282   -37   106    13  -291    25  -240    56
    30  1658   778   286   -48   103     8  -306    16  -208    13
    20   793   776   287   -59    99     4  -311    10  -199 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.1    0.3  347.6   24.1   955.2   12.3   56.1                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7984    11     9  2016    12     0   538   401   225     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5304  5404  5301    24     0  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
 -9999 -9999 -9999 -9999   116   117   118     0    58 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160   300   624   280   -24   140     2 -9999     2 -9999   505
   150   385   645   283   -11   148     2 -9999     1 -9999   459
   140   417   690   283   -17   145     0  -222     4  -191   477
   130   388   737   282   -49   132     3  -243     0  -181   553
   120   397   746   286   -62   131     4  -263     2  -200   327
   110   440   777   291   -55   121     4  -284     6  -218   208
   100   481   816   292   -47   114    12  -304     4  -181   153
    90   490   799   290   -56   125    13  -350    12  -177   154
    80   531   780   290   -73   128    22  -331    20  -190   217
    70   546   768   288   -88   126    32  -322    19  -184   202
    60   541   779   289  -101   120    32  -306    26  -197   123
    50   566   779   291  -110   104    33  -326    20  -186    66
    40   479   765   292   -99   102    26  -322    23  -175   344
    30   455   743   292   -94   100    16  -321    11  -167   572
    20   584   668   291  -106    94    11  -279     8  -153 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.2    0.3  347.7   24.5   955.1   12.3   56.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7983    11     9  2016    12    10   842   768   927     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5203  5304  5100    24     0  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
 -9999 -9999 -9999 -9999   117   108   118     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180  3679   660   285    -3    98     4 -9999     1 -9999    62
   170  4475   674   288    -3    98     2 -9999     0 -9999    70
   160  3603   698   289    -3    98     0  -244     3  -189    35
   150  3106   733   288     8    99     3  -263     2  -176    91
   140  2616   636   291    15   103     3  -283     4  -164   120
   130  2058   621   287    18   108     4  -302     6  -189   110
   120  1442   607   289    25   100    11  -263     8  -139   147
   110  1309   592   290    26    97    22  -243     5  -166   170
   100  1423   578   289    23    93    29  -248    20  -139   163
    90  1622   565   286    15    85    21  -241    31  -137   100
    80  1474   591   282    -1    85    22  -222    33  -145    47
    70  1243   570   282   -21    84    46  -222    40  -177    53
    60  1028   559   285   -43    83    40  -211    41  -167   139
    50  1166   541   289   -49    89    43  -224    39  -143   424
    40   958   494   290   -53    94    28  -217    32  -124   393
    30   834   418   288   -49    96    30  -175    23  -107   321
    20  1010   362   282   -33    93     8  -134    10  -107 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.2    0.2  347.6   25.0   955.3   12.1   55.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7982    11     9  2016    12    20   653   508   518     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5502  5605  5501    24     0  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
 -9999 -9999 -9999 -9999   117   118   108     0    58 10095

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170  2397   785   278     5   131     2 -9999     2 -9999 -9999
   160   615   801   281    15   126     1 -9999     0 -9999 -9999
   150   426   818   285    -1   121     1  -268     0  -257   108
   140   507   835   287    -8   118     1  -292     2  -242   114
   130   579   764   286    -1   118     2  -316     5  -227   118
   120   585   745   288     0   110     4  -340     1  -212   107
   110   590   734   289     3   105     8  -292    10  -197   119
   100   575   724   289     0   103    15  -304    10  -183   133
    90   515   736   292   -19   103    22  -291    13  -178   122
    80   546   710   294   -31    98    26  -311    13  -166   149
    70   563   688   295   -37    97    35  -303    23  -149   304
    60   565   654   294   -39    98    39  -295    35  -138   499
    50   584   592   293   -42    97    31  -270    32  -138   292
    40   470   524   291   -37   100    36  -227    22  -120   414
    30   372   478   288   -43   102    28  -201    23  -123   542
    20   361   397   286   -73    99    12  -155    13  -107 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.1    0.3  347.8   25.1   955.0   11.8   55.8                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7981    11     9  2016    12    30   476   429   379     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5302  5403  5100    24     0  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   116   117   118     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   150  2094   839   274   -47   106     4 -9999     2 -9999 -9999
   140  1559   815   274   -45   106     2 -9999     4 -9999    94
   130   386   789   275   -36   106     5  -281     2  -290   100
   120   427   762   275   -61   106     1  -271     5  -277    80
   110   400   732   276   -74    95     2  -262     8  -263   102
   100   354   710   276   -77    83     2  -252     1  -250   108
    90   333   707   277   -70    78    12  -242    11  -236    35
    80   330   735   279   -48    86    16  -243    14  -226    69
    70   424   727   283   -34    95    22  -265    19  -230   137
    60   578   743   283   -28   100    30  -278    28  -205   209
    50   622   731   282   -25    97    34  -284    34  -220   174
    40   538   695   282   -14    92    39  -270    30  -204   377
    30   495   648   281   -12    92    14  -250    24  -203   541
    20   579   522   280   -27   103     8  -191    10  -158 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.1    0.4  347.8   25.2   955.0   12.0   55.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7980    11     9  2016    12    40   426   489   285     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     2     0     0  5303  5304  5200    24     0  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   117   117   108     0    57 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   150 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130   348   976   276   -43    85     4  -375     2 -9999   134
   120   352   961   276   -74    77     6  -352     3  -322   107
   110   340   990   278   -82    76     8  -329     7  -320   142
   100   363  1025   280   -78    82     4  -325    10  -319   151
    90   477   986   278   -70    97     9  -379    10  -317    40
    80   495   914   278   -69   103    12  -356    10  -315   248
    70   526   910   278   -65   105    22  -320    18  -290   306
    60   571   854   279   -57   104    31  -320    29  -292   235
    50   596   802   281   -53   103    21  -298    27  -254   268
    40   527   761   282   -32    98    25  -293    31  -227   146
    30   453   716   283   -23    93    24  -273    25  -205    45
    20   413   702   285   -41    92    12  -275    10  -190 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782    0.0    0.2  348.3   25.2   954.8   12.0   54.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7979    11     9  2016    12    50   612   459   499     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     2     0     0  5203  5304  5200    24     0  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   117   118   118     0    57 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   150 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130   519   747   286    18    91     2  -279     2 -9999    31
   120   615   768   286     2   103    12  -289     2  -190    26
   110   754   766   285    -7   116     5  -299     6  -198    37
   100   858   751   283   -16   123    13  -308     6  -206    74
    90   842   751   281   -28   117    17  -285    10  -214   170
    80   868   747   279   -31   117    28  -281    16  -222   305
    70   845   769   280   -34   112    31  -267    19  -235   331
    60   825   742   278   -39   106    29  -284    21  -237   297
    50  1063   696   278   -48   107    33  -252    39  -235   464
    40   902   638   280   -52   110    33  -243    29  -203   301
    30   777   575   281   -57   114    18  -204    25  -180   146
    20   898   594   290   -65   119     7  -246    12  -140 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.1    0.3  347.9   25.4   954.7   12.8   54.2                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7978    11     9  2016    13     0   475   494   444     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5602  5702  5501    24    13  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   117   117   118     0    60 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   150  1500   948   279   -36   130     1 -9999     3 -9999   581
   140   491   903   280   -30   122     1 -9999     1  -322   534
   130   483   855   281    -8   115     3  -346     1  -298   396
   120   476   806   282   -27   117     6  -329     6  -274   801
   110   510   806   284   -38   116     8  -312     7  -251   531
   100   577   863   287   -40   113     6  -294    13  -227   150
    90   677   944   288   -29   104    15  -329    15  -219    48
    80   807   963   288   -19   102    17  -381    13  -237   189
    70   899   966   286   -10    97    25  -390    17  -246   268
    60   956   924   285    -5    92    23  -383    21  -258   256
    50  1008   876   284   -15    96    34  -352    36  -247    86
    40   810   851   283   -17    91    19  -325    28  -241   322
    30   699   839   283   -19    89    21  -326    18  -248   529
    20   838   743   283   -23    93    12  -280     8  -215 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.1    0.3  347.8   25.6   954.7   12.5   54.1                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7977    11     9  2016    13    10   603   666   449     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     2     0     0  5502  5503  5400    24    13  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   118   118   118     0    59 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170  2675   911   268   -13   135     4 -9999     2 -9999    85
   160   627   904   271   -23   127     2 -9999     3  -372    94
   150   391   896   274    -7   119     5  -260     1  -351    80
   140   424   891   277     2   117     2  -277     4  -330    87
   130   473   835   276     2   121     5  -294     4  -310   109
   120   505   811   276     9   114     3  -312     7  -289    40
   110   546   814   275    -3   104    11  -277    10  -272    25
   100   643   823   275   -20    91     9  -277    17  -264    31
    90   846   826   276   -39    74    18  -272    19  -281    44
    80   863   827   278   -46    69    34  -283    17  -273   102
    70   834   811   282   -50    67    47  -295    29  -264   122
    60   806   771   283   -53    67    35  -308    35  -232   106
    50   914   726   283   -60    65    34  -288    37  -213    69
    40   776   686   282   -60    72    28  -266    30  -200   199
    30   733   649   281   -56    77    14  -249    23  -198   305
    20   950   557   278   -50    76    11  -196     8  -179 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.1    0.3  347.7   25.6   954.7   12.7   53.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7976    11     9  2016    13    20   708   389   585     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     2     0     0  5905  5503  5301    24    13  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   117   117   119     0    57 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160  2505   532   276    26    86     1 -9999     0 -9999   145
   150  1214   527   274    31    84     1  -197     4 -9999   191
   140   465   525   271    28    82     2  -186     3  -173   167
   130   479   557   273    17    80     1  -174     3  -180    92
   120   484   588   274    12    77     5  -163     5  -188   314
   110   490   594   276     6    74    12  -186     2  -195   208
   100   511   610   276    -4    73    11  -202     8  -202    82
    90   562   682   273   -20    79    13  -203    11  -189   170
    80   535   662   276   -27    87    31  -219    21  -245    92
    70   539   603   285   -36    90    47  -228    24  -221    74
    60   569   603   290   -44    89    53  -236    29  -152   103
    50   590   623   294   -43    82    40  -256    28  -136    73
    40   489   631   297   -47    78    32  -280    26  -119   172
    30   464   604   298   -45    81    20  -271    17  -113   254
    20   614   549   302   -29    95    17  -249    15   -79 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.2    0.3  347.6   25.6   954.7   12.2   55.6                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7975    11     9  2016    13    30   473   577   538     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     2     0     0  5704  5704  5900    24    14  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   116   116   109     0    64 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   150   376   736   269    15   100     3 -9999     0 -9999   275
   140   429   766   267    12   105     0 -9999     1  -281   279
   130   398   800   264    -1   111     2  -224     2  -267   299
   120   419   744   265    -9   116     3  -217     6  -296   241
   110   485   681   268   -18   116     4  -209     2  -325   307
   100   552   648   268   -23   115     4  -201     9  -267   320
    90   574   632   267   -15   114    10  -193    15  -243    89
    80   549   679   266   -25   111    15  -176    28  -236    65
    70   568   686   266   -31    98    29  -192    25  -261   147
    60   616   696   268   -32    77    28  -195    40  -265   266
    50   606   662   268   -34    68    33  -208    38  -261   167
    40   502   595   269   -35    59    29  -184    39  -234   121
    30   462   515   269   -39    53    16  -165    32  -194   101
    20   572   432   263   -48    52     8  -110    14  -173 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.1    0.2  347.8   25.8   954.4   12.3   55.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7974    11     9  2016    13    40   558   453   599     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5403  5304  5200    24    14  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   118   117   119     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   150 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130   478   753   286     1    88     7  -308     1 -9999   155
   120   535   737   287     7    70     5  -303     3  -204   136
   110   553   718   287     0    72    14  -297     4  -197   161
   100   585   693   287    -9    79    17  -291     5  -190   168
    90   683   667   287   -10    82    20  -279    19  -183    94
    80   750   630   287    -4    92    28  -269    15  -176   256
    70   787   646   283     1    94    33  -251    27  -161   331
    60   817   594   283     5    92    37  -242    27  -193   303
    50   929   517   283    13    98    27  -217    31  -159   172
    40   782   452   282    22    97    18  -174    29  -135   102
    30   732   421   280    26    98    19  -155    20  -129    68
    20   963   404   280    19   105    15  -147    16  -124 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.2    0.3  347.8   26.2   954.4   12.6   54.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7973    11     9  2016    13    50   393   365   322     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5602  5504  5401    24    14  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     9     9     9     9   118   118   109     0    59 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   190 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   170  2888   795   274   -12   112     5 -9999     0 -9999   114
   160   540   838   272   -11   109     1 -9999     1 -9999   107
   150   307   881   271   -13   107     3  -257     0  -263   100
   140   367   921   270   -12   104     6  -266     2  -287   104
   130   421   964   270    -6   102     6  -276     2  -312   113
   120   430   978   269    -9   100     6  -285     3  -336    82
   110   489   968   270   -18    98    13  -295     6  -361   108
   100   539   958   270   -23    98     7  -293     5  -362   145
    90   527   964   270   -15   102    13  -295     6  -345   158
    80   560   932   273   -12   100    10  -294    15  -355   213
    70   863   951   274   -23   102    20  -301    20  -323   313
    60  1267   906   275   -41   108    30  -317    25  -328   406
    50  1082   828   278   -33   112    25  -298    25  -294   246
    40   928   760   280   -36   116    20  -284    27  -237   630
    30   799   707   280   -42   115    18  -261    11  -235   953
    20   697   580   293   -49   106     7  -245     6  -127 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1962  -80.5782   -0.2    0.3  347.7   26.0   954.5   12.0   55.9                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
  7972    11     9  2016    14     0   424   369   345     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
